project,scpca_sample_id,annotation_column,original_annotation,broad_class,cell_count,cell_fraction
SCPCP000008,SCPCS000344,submitter_celltype_annotation,T_NK,TNK,1331,0.13654082888797703
SCPCP000008,SCPCS000344,submitter_celltype_annotation,Erythroid,Erythroid,681,0.06986048420188756
SCPCP000008,SCPCS000344,submitter_celltype_annotation,B,B,491,0.050369306524415264
SCPCP000008,SCPCS000344,submitter_celltype_annotation,Monocyte,Myeloid,36,0.0036930652441526466
SCPCP000008,SCPCS000345,submitter_celltype_annotation,Blast,Blast_Malignant,4825,0.6249190519362777
SCPCP000008,SCPCS000345,submitter_celltype_annotation,Submitter-excluded,Excluded,2382,0.3085092604584898
SCPCP000008,SCPCS000345,submitter_celltype_annotation,T_NK,TNK,445,0.05763502137028882
SCPCP000008,SCPCS000345,submitter_celltype_annotation,Monocyte,Myeloid,48,0.006216811293873851
SCPCP000008,SCPCS000345,submitter_celltype_annotation,B,B,19,0.002460821137158399
SCPCP000008,SCPCS000345,submitter_celltype_annotation,DC,Myeloid,2,0.00025903380391141046
SCPCP000008,SCPCS000346,submitter_celltype_annotation,Submitter-excluded,Excluded,13667,0.7189374013677012
SCPCP000008,SCPCS000346,submitter_celltype_annotation,Blast,Blast_Malignant,4324,0.22745923198316675
SCPCP000008,SCPCS000346,submitter_celltype_annotation,Erythroid,Erythroid,699,0.03677012098895318
SCPCP000008,SCPCS000346,submitter_celltype_annotation,T_NK,TNK,160,0.008416622830089426
SCPCP000008,SCPCS000346,submitter_celltype_annotation,B,B,134,0.007048921620199895
SCPCP000008,SCPCS000346,submitter_celltype_annotation,Monocyte,Myeloid,26,0.0013677012098895318
SCPCP000008,SCPCS000347,submitter_celltype_annotation,Submitter-excluded,Excluded,7949,0.5337765243083534
SCPCP000008,SCPCS000347,submitter_celltype_annotation,Blast,Blast_Malignant,6279,0.42163577759871074
SCPCP000008,SCPCS000347,submitter_celltype_annotation,DC,Myeloid,374,0.02511415525114155
SCPCP000008,SCPCS000347,submitter_celltype_annotation,T_NK,TNK,118,0.00792371743217835
SCPCP000008,SCPCS000347,submitter_celltype_annotation,Monocyte,Myeloid,88,0.0059092130002686
SCPCP000008,SCPCS000347,submitter_celltype_annotation,B,B,79,0.005304861670695675
SCPCP000008,SCPCS000347,submitter_celltype_annotation,Plasmablast,B,5,0.00033575073865162506
SCPCP000008,SCPCS000348,submitter_celltype_annotation,Submitter-excluded,Excluded,9277,0.7950124260862114
SCPCP000008,SCPCS000348,submitter_celltype_annotation,Blast,Blast_Malignant,1788,0.15322649755763132
SCPCP000008,SCPCS000348,submitter_celltype_annotation,HSC/MPP and pro.,Progenitor,206,0.017653612134715915
SCPCP000008,SCPCS000348,submitter_celltype_annotation,Monocyte,Myeloid,193,0.016539549233010542
SCPCP000008,SCPCS000348,submitter_celltype_annotation,DC,Myeloid,78,0.00668437741023224
SCPCP000008,SCPCS000348,submitter_celltype_annotation,B,B,69,0.005913103093666981
SCPCP000008,SCPCS000348,submitter_celltype_annotation,T_NK,TNK,51,0.0043705544605364645
SCPCP000008,SCPCS000348,submitter_celltype_annotation,Erythroid,Erythroid,7,0.0005998800239952009
SCPCP000008,SCPCS000349,submitter_celltype_annotation,Blast,Blast_Malignant,5874,0.638547668224807
SCPCP000008,SCPCS000349,submitter_celltype_annotation,Submitter-excluded,Excluded,2813,0.3057941080552234
SCPCP000008,SCPCS000349,submitter_celltype_annotation,T_NK,TNK,274,0.02978584628763996
SCPCP000008,SCPCS000349,submitter_celltype_annotation,B,B,135,0.014675508207413849
SCPCP000008,SCPCS000349,submitter_celltype_annotation,Erythroid,Erythroid,60,0.006522448092183933
SCPCP000008,SCPCS000349,submitter_celltype_annotation,HSC/MPP and pro.,Progenitor,32,0.0034786389824980977
SCPCP000008,SCPCS000349,submitter_celltype_annotation,Monocyte,Myeloid,11,0.0011957821502337211
SCPCP000008,SCPCS000350,submitter_celltype_annotation,Submitter-excluded,Excluded,7032,0.6481703382800258
SCPCP000008,SCPCS000350,submitter_celltype_annotation,Blast,Blast_Malignant,3199,0.2948658862567979
SCPCP000008,SCPCS000350,submitter_celltype_annotation,Erythroid,Erythroid,308,0.028389713337634806
SCPCP000008,SCPCS000350,submitter_celltype_annotation,T_NK,TNK,224,0.020647064245552585
SCPCP000008,SCPCS000350,submitter_celltype_annotation,B,B,43,0.00396349893999447
SCPCP000008,SCPCS000350,submitter_celltype_annotation,Monocyte,Myeloid,31,0.0028574062125541525
SCPCP000008,SCPCS000350,submitter_celltype_annotation,Plasmablast,B,8,0.000737395151626878
SCPCP000008,SCPCS000350,submitter_celltype_annotation,DC,Myeloid,4,0.000368697575813439
SCPCP000008,SCPCS000351,submitter_celltype_annotation,Submitter-excluded,Excluded,10794,0.7092450226690321
SCPCP000008,SCPCS000351,submitter_celltype_annotation,Blast,Blast_Malignant,3698,0.24298574150732638
SCPCP000008,SCPCS000351,submitter_celltype_annotation,T_NK,TNK,299,0.01964649451343715
SCPCP000008,SCPCS000351,submitter_celltype_annotation,Erythroid,Erythroid,215,0.014127077994611999
SCPCP000008,SCPCS000351,submitter_celltype_annotation,B,B,186,0.012221565148827124
SCPCP000008,SCPCS000351,submitter_celltype_annotation,Plasmablast,B,17,0.0011170247716669952
SCPCP000008,SCPCS000351,submitter_celltype_annotation,Monocyte,Myeloid,10,0.0006570733950982324
SCPCP000008,SCPCS000352,submitter_celltype_annotation,Blast,Blast_Malignant,5007,0.5497364953886693
SCPCP000008,SCPCS000352,submitter_celltype_annotation,Submitter-excluded,Excluded,3661,0.40195432586736934
SCPCP000008,SCPCS000352,submitter_celltype_annotation,T_NK,TNK,240,0.026350461133069828
SCPCP000008,SCPCS000352,submitter_celltype_annotation,Erythroid,Erythroid,152,0.01668862538427756
SCPCP000008,SCPCS000352,submitter_celltype_annotation,B,B,32,0.003513394817742644
SCPCP000008,SCPCS000352,submitter_celltype_annotation,Monocyte,Myeloid,15,0.0016469038208168643
SCPCP000008,SCPCS000352,submitter_celltype_annotation,DC,Myeloid,1,0.00010979358805445762
SCPCP000008,SCPCS000353,submitter_celltype_annotation,Submitter-excluded,Excluded,7345,0.5640887796636203
SCPCP000008,SCPCS000353,submitter_celltype_annotation,Blast,Blast_Malignant,4506,0.3460563704784579
SCPCP000008,SCPCS000353,submitter_celltype_annotation,T_NK,TNK,663,0.050917748252822366
SCPCP000008,SCPCS000353,submitter_celltype_annotation,B,B,354,0.027186852008294293
SCPCP000008,SCPCS000353,submitter_celltype_annotation,Monocyte,Myeloid,130,0.009983872206435757
SCPCP000008,SCPCS000353,submitter_celltype_annotation,Erythroid,Erythroid,15,0.0011519852545887413
SCPCP000008,SCPCS000353,submitter_celltype_annotation,HSC/MPP and pro.,Progenitor,8,0.0006143921357806621
SCPCP000008,SCPCS000354,submitter_celltype_annotation,Submitter-excluded,Excluded,5329,0.487289685442575
SCPCP000008,SCPCS000354,submitter_celltype_annotation,Blast,Blast_Malignant,5112,0.46744696415508413
SCPCP000008,SCPCS000354,submitter_celltype_annotation,Erythroid,Erythroid,245,0.022403072421360644
SCPCP000008,SCPCS000354,submitter_celltype_annotation,T_NK,TNK,143,0.013076079005120702
SCPCP000008,SCPCS000354,submitter_celltype_annotation,B,B,48,0.0043891733723482075
SCPCP000008,SCPCS000354,submitter_celltype_annotation,Monocyte,Myeloid,42,0.0038405267008046816
SCPCP000008,SCPCS000354,submitter_celltype_annotation,DC,Myeloid,17,0.001554498902706657
SCPCP000008,SCPCS000355,submitter_celltype_annotation,Blast,Blast_Malignant,3458,0.44321968725967703
SCPCP000008,SCPCS000355,submitter_celltype_annotation,Submitter-excluded,Excluded,2904,0.37221225326839275
SCPCP000008,SCPCS000355,submitter_celltype_annotation,T_NK,TNK,865,0.11086900794668034
SCPCP000008,SCPCS000355,submitter_celltype_annotation,B,B,428,0.05485772878749039
SCPCP000008,SCPCS000355,submitter_celltype_annotation,Erythroid,Erythroid,88,0.011279159189951295
SCPCP000008,SCPCS000355,submitter_celltype_annotation,Monocyte,Myeloid,54,0.006921302230197385
SCPCP000008,SCPCS000355,submitter_celltype_annotation,HSC/MPP and pro.,Progenitor,5,0.000640861317610869
SCPCP000008,SCPCS000356,submitter_celltype_annotation,Submitter-excluded,Excluded,6752,0.5314024870140092
SCPCP000008,SCPCS000356,submitter_celltype_annotation,Blast,Blast_Malignant,4414,0.3473949315284118
SCPCP000008,SCPCS000356,submitter_celltype_annotation,Erythroid,Erythroid,821,0.0646151424523847
SCPCP000008,SCPCS000356,submitter_celltype_annotation,T_NK,TNK,644,0.050684715882260346
SCPCP000008,SCPCS000356,submitter_celltype_annotation,B,B,75,0.005902723122934047
SCPCP000008,SCPCS000357,submitter_celltype_annotation,Blast,Blast_Malignant,4495,0.65649189426026
SCPCP000008,SCPCS000357,submitter_celltype_annotation,Submitter-excluded,Excluded,2002,0.29239082809989775
SCPCP000008,SCPCS000357,submitter_celltype_annotation,Erythroid,Erythroid,216,0.03154666277201694
SCPCP000008,SCPCS000357,submitter_celltype_annotation,T_NK,TNK,95,0.013874689645100044
SCPCP000008,SCPCS000357,submitter_celltype_annotation,B,B,30,0.0043814809405579086
SCPCP000008,SCPCS000357,submitter_celltype_annotation,Monocyte,Myeloid,8,0.0011683949174821088
SCPCP000008,SCPCS000357,submitter_celltype_annotation,Plasmablast,B,1,0.0001460493646852636
SCPCP000008,SCPCS000358,submitter_celltype_annotation,Blast,Blast_Malignant,7125,0.7352182437312971
SCPCP000008,SCPCS000358,submitter_celltype_annotation,Submitter-excluded,Excluded,2218,0.22887214941698483
SCPCP000008,SCPCS000358,submitter_celltype_annotation,T_NK,TNK,214,0.022082344443297906
SCPCP000008,SCPCS000358,submitter_celltype_annotation,B,B,126,0.013001754204932412
SCPCP000008,SCPCS000358,submitter_celltype_annotation,Monocyte,Myeloid,8,0.0008255082034877722
SCPCP000008,SCPCS000359,submitter_celltype_annotation,Submitter-excluded,Excluded,16256,0.6989723524100271
SCPCP000008,SCPCS000359,submitter_celltype_annotation,Blast,Blast_Malignant,5856,0.2517951584469192
SCPCP000008,SCPCS000359,submitter_celltype_annotation,T_NK,TNK,457,0.019649997850109645
SCPCP000008,SCPCS000359,submitter_celltype_annotation,Erythroid,Erythroid,337,0.014490260996689168
SCPCP000008,SCPCS000359,submitter_celltype_annotation,B,B,261,0.011222427656189535
SCPCP000008,SCPCS000359,submitter_celltype_annotation,Monocyte,Myeloid,90,0.0038698026400653565
SCPCP000008,SCPCS000360,submitter_celltype_annotation,Submitter-excluded,Excluded,6808,0.4921208616452219
SCPCP000008,SCPCS000360,submitter_celltype_annotation,Blast,Blast_Malignant,5948,0.42995518288275264
SCPCP000008,SCPCS000360,submitter_celltype_annotation,T_NK,TNK,496,0.03585369379788926
SCPCP000008,SCPCS000360,submitter_celltype_annotation,Erythroid,Erythroid,243,0.017565418534046553
SCPCP000008,SCPCS000360,submitter_celltype_annotation,B,B,168,0.012143993060575394
SCPCP000008,SCPCS000360,submitter_celltype_annotation,Monocyte,Myeloid,99,0.007156281624981929
SCPCP000008,SCPCS000360,submitter_celltype_annotation,HSC/MPP and pro.,Progenitor,48,0.0034697123030215412
SCPCP000008,SCPCS000360,submitter_celltype_annotation,Plasmablast,B,24,0.0017348561515107706
SCPCP000008,SCPCS000361,submitter_celltype_annotation,Blast,Blast_Malignant,3325,0.52453068307304
SCPCP000008,SCPCS000361,submitter_celltype_annotation,Submitter-excluded,Excluded,2260,0.356523110900773
SCPCP000008,SCPCS000361,submitter_celltype_annotation,B,B,222,0.03502129673450071
SCPCP000008,SCPCS000361,submitter_celltype_annotation,T_NK,TNK,140,0.02208550244518063
SCPCP000008,SCPCS000361,submitter_celltype_annotation,Monocyte,Myeloid,139,0.02192774885628648
SCPCP000008,SCPCS000361,submitter_celltype_annotation,Erythroid,Erythroid,137,0.021612241678498186
SCPCP000008,SCPCS000361,submitter_celltype_annotation,DC,Myeloid,67,0.010569490455907871
SCPCP000008,SCPCS000361,submitter_celltype_annotation,HSC/MPP and pro.,Progenitor,49,0.00772992585581322
SCPCP000008,SCPCS000362,submitter_celltype_annotation,Blast,Blast_Malignant,5968,0.5622762389297155
SCPCP000008,SCPCS000362,submitter_celltype_annotation,Submitter-excluded,Excluded,4539,0.4276427360090447
SCPCP000008,SCPCS000362,submitter_celltype_annotation,T_NK,TNK,46,0.004333898624458263
SCPCP000008,SCPCS000362,submitter_celltype_annotation,B,B,35,0.0032975315620878084
SCPCP000008,SCPCS000362,submitter_celltype_annotation,Erythroid,Erythroid,26,0.0024495948746938007
SCPCP000008,SCPCS000363,submitter_celltype_annotation,Blast,Blast_Malignant,4390,0.5955772622439289
SCPCP000008,SCPCS000363,submitter_celltype_annotation,Submitter-excluded,Excluded,2435,0.330348663681997
SCPCP000008,SCPCS000363,submitter_celltype_annotation,T_NK,TNK,250,0.03391670058336725
SCPCP000008,SCPCS000363,submitter_celltype_annotation,B,B,206,0.027947361280694614
SCPCP000008,SCPCS000363,submitter_celltype_annotation,Erythroid,Erythroid,57,0.007733007733007733
SCPCP000008,SCPCS000363,submitter_celltype_annotation,HSC/MPP and pro.,Progenitor,17,0.002306335639668973
SCPCP000008,SCPCS000363,submitter_celltype_annotation,Monocyte,Myeloid,16,0.002170668837335504
SCPCP000008,SCPCS000364,submitter_celltype_annotation,Blast,Blast_Malignant,6762,0.6564411222211436
SCPCP000008,SCPCS000364,submitter_celltype_annotation,Submitter-excluded,Excluded,2835,0.27521599844675276
SCPCP000008,SCPCS000364,submitter_celltype_annotation,T_NK,TNK,314,0.03048247742937579
SCPCP000008,SCPCS000364,submitter_celltype_annotation,Monocyte,Myeloid,152,0.014755848946704203
SCPCP000008,SCPCS000364,submitter_celltype_annotation,Erythroid,Erythroid,109,0.010581496942044463
SCPCP000008,SCPCS000364,submitter_celltype_annotation,B,B,85,0.008251626055722746
SCPCP000008,SCPCS000364,submitter_celltype_annotation,HSC/MPP and pro.,Progenitor,44,0.00427142995825648
SCPCP000008,SCPCS000365,submitter_celltype_annotation,Blast,Blast_Malignant,8549,0.5509086222451347
SCPCP000008,SCPCS000365,submitter_celltype_annotation,Submitter-excluded,Excluded,6475,0.41725737852816086
SCPCP000008,SCPCS000365,submitter_celltype_annotation,Erythroid,Erythroid,276,0.01778579713880655
SCPCP000008,SCPCS000365,submitter_celltype_annotation,T_NK,TNK,138,0.008892898569403274
SCPCP000008,SCPCS000365,submitter_celltype_annotation,B,B,70,0.00451089057868282
SCPCP000008,SCPCS000365,submitter_celltype_annotation,Plasmablast,B,10,0.0006444129398118315
SCPCP000008,SCPCS000366,submitter_celltype_annotation,Submitter-excluded,Excluded,6077,0.47707646412309623
SCPCP000008,SCPCS000366,submitter_celltype_annotation,Blast,Blast_Malignant,5846,0.4589417490971895
SCPCP000008,SCPCS000366,submitter_celltype_annotation,T_NK,TNK,422,0.03312921965771707
SCPCP000008,SCPCS000366,submitter_celltype_annotation,Erythroid,Erythroid,175,0.013738420474171769
SCPCP000008,SCPCS000366,submitter_celltype_annotation,Monocyte,Myeloid,142,0.011147746899042237
SCPCP000008,SCPCS000366,submitter_celltype_annotation,B,B,76,0.005966399748783168
SCPCP000008,SCPCS000367,submitter_celltype_annotation,Submitter-excluded,Excluded,15373,1.0
SCPCP000008,SCPCS000369,submitter_celltype_annotation,Submitter-excluded,Excluded,3363,1.0
SCPCP000008,SCPCS000370,submitter_celltype_annotation,Submitter-excluded,Excluded,15805,0.6822203997064791
SCPCP000008,SCPCS000370,submitter_celltype_annotation,Blast,Blast_Malignant,6874,0.29671515517762337
SCPCP000008,SCPCS000370,submitter_celltype_annotation,T_NK,TNK,301,0.012992618811240126
SCPCP000008,SCPCS000370,submitter_celltype_annotation,B,B,125,0.005395605818621315
SCPCP000008,SCPCS000370,submitter_celltype_annotation,Monocyte,Myeloid,47,0.0020287477878016143
SCPCP000008,SCPCS000370,submitter_celltype_annotation,Erythroid,Erythroid,15,0.0006474726982345578
SCPCP000008,SCPCS000371,submitter_celltype_annotation,Submitter-excluded,Excluded,20263,0.7885356267268553
SCPCP000008,SCPCS000371,submitter_celltype_annotation,Blast,Blast_Malignant,5198,0.2022804218391252
SCPCP000008,SCPCS000371,submitter_celltype_annotation,T_NK,TNK,214,0.008327820368136358
SCPCP000008,SCPCS000371,submitter_celltype_annotation,Monocyte,Myeloid,22,0.000856131065883177
SCPCP000008,SCPCS000372,submitter_celltype_annotation,Submitter-excluded,Excluded,13866,0.6804730823968199
SCPCP000008,SCPCS000372,submitter_celltype_annotation,Blast,Blast_Malignant,5820,0.2856161358394268
SCPCP000008,SCPCS000372,submitter_celltype_annotation,T_NK,TNK,391,0.019188300534916818
SCPCP000008,SCPCS000372,submitter_celltype_annotation,B,B,195,0.009569612798743682
SCPCP000008,SCPCS000372,submitter_celltype_annotation,Erythroid,Erythroid,42,0.0020611473720371005
SCPCP000008,SCPCS000372,submitter_celltype_annotation,Monocyte,Myeloid,37,0.0018157726848898267
SCPCP000008,SCPCS000372,submitter_celltype_annotation,HSC/MPP and pro.,Progenitor,26,0.0012759483731658243
SCPCP000008,SCPCS000373,submitter_celltype_annotation,Submitter-excluded,Excluded,27176,0.9339794480530639
SCPCP000008,SCPCS000373,submitter_celltype_annotation,Blast,Blast_Malignant,1536,0.0527889473141561
SCPCP000008,SCPCS000373,submitter_celltype_annotation,Erythroid,Erythroid,164,0.005636319895521875
SCPCP000008,SCPCS000373,submitter_celltype_annotation,T_NK,TNK,161,0.005533216482798914
SCPCP000008,SCPCS000373,submitter_celltype_annotation,B,B,44,0.0015121833866034299
SCPCP000008,SCPCS000373,submitter_celltype_annotation,HSC/MPP and pro.,Progenitor,11,0.00037804584665085747
SCPCP000008,SCPCS000373,submitter_celltype_annotation,Plasmablast,B,5,0.0001718390212049352
SCPCP000008,SCPCS000374,submitter_celltype_annotation,Blast,Blast_Malignant,7213,0.6583006297344164
SCPCP000008,SCPCS000374,submitter_celltype_annotation,Submitter-excluded,Excluded,3123,0.2850232727936479
SCPCP000008,SCPCS000374,submitter_celltype_annotation,T_NK,TNK,245,0.022360135073469015
SCPCP000008,SCPCS000374,submitter_celltype_annotation,Monocyte,Myeloid,197,0.01797937391621794
SCPCP000008,SCPCS000374,submitter_celltype_annotation,DC,Myeloid,109,0.009947978461257643
SCPCP000008,SCPCS000374,submitter_celltype_annotation,HSC/MPP and pro.,Progenitor,38,0.0034681025828237656
SCPCP000008,SCPCS000374,submitter_celltype_annotation,B,B,32,0.0029205074381673814
SCPCP000008,SCPCS000375,submitter_celltype_annotation,Submitter-excluded,Excluded,10499,0.6553682896379526
SCPCP000008,SCPCS000375,submitter_celltype_annotation,Blast,Blast_Malignant,4712,0.2941323345817728
SCPCP000008,SCPCS000375,submitter_celltype_annotation,T_NK,TNK,509,0.031772784019975034
SCPCP000008,SCPCS000375,submitter_celltype_annotation,B,B,212,0.013233458177278402
SCPCP000008,SCPCS000375,submitter_celltype_annotation,Monocyte,Myeloid,53,0.0033083645443196005
SCPCP000008,SCPCS000375,submitter_celltype_annotation,Erythroid,Erythroid,35,0.002184769038701623
SCPCP000008,SCPCS000376,submitter_celltype_annotation,Blast,Blast_Malignant,4936,0.6430432516935904
SCPCP000008,SCPCS000376,submitter_celltype_annotation,Submitter-excluded,Excluded,2344,0.30536737884314746
SCPCP000008,SCPCS000376,submitter_celltype_annotation,Erythroid,Erythroid,188,0.024491922876498175
SCPCP000008,SCPCS000376,submitter_celltype_annotation,T_NK,TNK,149,0.019411151641479937
SCPCP000008,SCPCS000376,submitter_celltype_annotation,B,B,47,0.006122980719124544
SCPCP000008,SCPCS000376,submitter_celltype_annotation,Monocyte,Myeloid,12,0.001563314226159458
SCPCP000008,SCPCS000377,submitter_celltype_annotation,Submitter-excluded,Excluded,6399,0.6363365155131265
SCPCP000008,SCPCS000377,submitter_celltype_annotation,Blast,Blast_Malignant,2564,0.2549721559268099
SCPCP000008,SCPCS000377,submitter_celltype_annotation,Erythroid,Erythroid,674,0.06702466189339698
SCPCP000008,SCPCS000377,submitter_celltype_annotation,T_NK,TNK,346,0.034407319013524264
SCPCP000008,SCPCS000377,submitter_celltype_annotation,B,B,49,0.004872712808273667
SCPCP000008,SCPCS000377,submitter_celltype_annotation,Monocyte,Myeloid,24,0.002386634844868735
SCPCP000008,SCPCS000378,submitter_celltype_annotation,Blast,Blast_Malignant,5640,0.6065168297666416
SCPCP000008,SCPCS000378,submitter_celltype_annotation,Submitter-excluded,Excluded,2832,0.30454887622324983
SCPCP000008,SCPCS000378,submitter_celltype_annotation,B,B,292,0.03140122593827293
SCPCP000008,SCPCS000378,submitter_celltype_annotation,T_NK,TNK,270,0.029035380148403053
SCPCP000008,SCPCS000378,submitter_celltype_annotation,Erythroid,Erythroid,241,0.02591676524357458
SCPCP000008,SCPCS000378,submitter_celltype_annotation,HSC/MPP and pro.,Progenitor,9,0.0009678460049467684
SCPCP000008,SCPCS000378,submitter_celltype_annotation,DC,Myeloid,8,0.0008603075599526831
SCPCP000008,SCPCS000378,submitter_celltype_annotation,Monocyte,Myeloid,7,0.0007527691149585977
SCPCP000008,SCPCS000379,submitter_celltype_annotation,Submitter-excluded,Excluded,28029,1.0
SCPCP000008,SCPCS000380,submitter_celltype_annotation,Blast,Blast_Malignant,6160,0.7603999506233798
SCPCP000008,SCPCS000380,submitter_celltype_annotation,Submitter-excluded,Excluded,1613,0.19911122083693372
SCPCP000008,SCPCS000380,submitter_celltype_annotation,T_NK,TNK,156,0.019256881866436242
SCPCP000008,SCPCS000380,submitter_celltype_annotation,Erythroid,Erythroid,90,0.0111097395383286
SCPCP000008,SCPCS000380,submitter_celltype_annotation,B,B,70,0.008640908529811135
SCPCP000008,SCPCS000380,submitter_celltype_annotation,Monocyte,Myeloid,12,0.0014812986051104802
SCPCP000008,SCPCS000381,submitter_celltype_annotation,Blast,Blast_Malignant,4086,0.48695030389703253
SCPCP000008,SCPCS000381,submitter_celltype_annotation,Submitter-excluded,Excluded,3851,0.45894410678107495
SCPCP000008,SCPCS000381,submitter_celltype_annotation,Erythroid,Erythroid,247,0.029436300798474556
SCPCP000008,SCPCS000381,submitter_celltype_annotation,T_NK,TNK,117,0.013943510904540579
SCPCP000008,SCPCS000381,submitter_celltype_annotation,DC,Myeloid,45,0.005362888809438684
SCPCP000008,SCPCS000381,submitter_celltype_annotation,B,B,42,0.0050053628888094386
SCPCP000008,SCPCS000381,submitter_celltype_annotation,Monocyte,Myeloid,3,0.0003575259206292456
SCPCP000008,SCPCS000382,submitter_celltype_annotation,Submitter-excluded,Excluded,3162,0.5707581227436823
SCPCP000008,SCPCS000382,submitter_celltype_annotation,Blast,Blast_Malignant,2197,0.39657039711191333
SCPCP000008,SCPCS000382,submitter_celltype_annotation,B,B,105,0.01895306859205776
SCPCP000008,SCPCS000382,submitter_celltype_annotation,T_NK,TNK,56,0.010108303249097473
SCPCP000008,SCPCS000382,submitter_celltype_annotation,Monocyte,Myeloid,13,0.0023465703971119133
SCPCP000008,SCPCS000382,submitter_celltype_annotation,Erythroid,Erythroid,7,0.001263537906137184
SCPCP000008,SCPCS000383,submitter_celltype_annotation,Blast,Blast_Malignant,5653,0.4844044558697515
SCPCP000008,SCPCS000383,submitter_celltype_annotation,Submitter-excluded,Excluded,4510,0.3864610111396744
SCPCP000008,SCPCS000383,submitter_celltype_annotation,Erythroid,Erythroid,1377,0.1179948586118252
SCPCP000008,SCPCS000383,submitter_celltype_annotation,Monocyte,Myeloid,78,0.006683804627249357
SCPCP000008,SCPCS000383,submitter_celltype_annotation,T_NK,TNK,52,0.004455869751499571
SCPCP000008,SCPCS000384,submitter_celltype_annotation,Submitter-excluded,Excluded,13565,0.6753123910987205
SCPCP000008,SCPCS000384,submitter_celltype_annotation,Blast,Blast_Malignant,5944,0.2959127794095684
SCPCP000008,SCPCS000384,submitter_celltype_annotation,Monocyte,Myeloid,248,0.012346293622741077
SCPCP000008,SCPCS000384,submitter_celltype_annotation,HSC/MPP and pro.,Progenitor,193,0.00960820431124608
SCPCP000008,SCPCS000384,submitter_celltype_annotation,T_NK,TNK,87,0.004331159456364813
SCPCP000008,SCPCS000384,submitter_celltype_annotation,B,B,27,0.0013441529347339074
SCPCP000008,SCPCS000384,submitter_celltype_annotation,Erythroid,Erythroid,23,0.0011450191666251804
SCPCP000008,SCPCS000385,submitter_celltype_annotation,Blast,Blast_Malignant,4691,0.513688129653964
SCPCP000008,SCPCS000385,submitter_celltype_annotation,Submitter-excluded,Excluded,3809,0.41710468681559354
SCPCP000008,SCPCS000385,submitter_celltype_annotation,T_NK,TNK,226,0.02474813841436706
SCPCP000008,SCPCS000385,submitter_celltype_annotation,B,B,181,0.019820411738939992
SCPCP000008,SCPCS000385,submitter_celltype_annotation,Erythroid,Erythroid,114,0.012483574244415242
SCPCP000008,SCPCS000385,submitter_celltype_annotation,Monocyte,Myeloid,111,0.012155059132720105
SCPCP000008,SCPCS000386,submitter_celltype_annotation,Submitter-excluded,Excluded,12781,0.6302889831344314
SCPCP000008,SCPCS000386,submitter_celltype_annotation,Blast,Blast_Malignant,5723,0.2822270440871881
SCPCP000008,SCPCS000386,submitter_celltype_annotation,T_NK,TNK,878,0.04329815563665056
SCPCP000008,SCPCS000386,submitter_celltype_annotation,HSC/MPP and pro.,Progenitor,488,0.024065489693263636
SCPCP000008,SCPCS000386,submitter_celltype_annotation,Monocyte,Myeloid,203,0.010010849196173193
SCPCP000008,SCPCS000386,submitter_celltype_annotation,B,B,190,0.009369760331393629
SCPCP000008,SCPCS000386,submitter_celltype_annotation,Erythroid,Erythroid,15,0.000739717920899497
SCPCP000008,SCPCS000387,submitter_celltype_annotation,Blast,Blast_Malignant,5572,0.49114147201410313
SCPCP000008,SCPCS000387,submitter_celltype_annotation,Submitter-excluded,Excluded,4069,0.3586602027324813
SCPCP000008,SCPCS000387,submitter_celltype_annotation,T_NK,TNK,699,0.06161304539444689
SCPCP000008,SCPCS000387,submitter_celltype_annotation,Erythroid,Erythroid,436,0.038431026884089906
SCPCP000008,SCPCS000387,submitter_celltype_annotation,Monocyte,Myeloid,265,0.023358307624504186
SCPCP000008,SCPCS000387,submitter_celltype_annotation,B,B,238,0.020978404583516966
SCPCP000008,SCPCS000387,submitter_celltype_annotation,HSC/MPP and pro.,Progenitor,50,0.004407227853680035
SCPCP000008,SCPCS000387,submitter_celltype_annotation,Plasmablast,B,16,0.0014103129131776114
SCPCP000008,SCPCS000388,submitter_celltype_annotation,Blast,Blast_Malignant,5198,0.51045860748306
SCPCP000008,SCPCS000388,submitter_celltype_annotation,Submitter-excluded,Excluded,4025,0.39526662083865266
SCPCP000008,SCPCS000388,submitter_celltype_annotation,T_NK,TNK,438,0.0430128645782186
SCPCP000008,SCPCS000388,submitter_celltype_annotation,Erythroid,Erythroid,290,0.028478837277815968
SCPCP000008,SCPCS000388,submitter_celltype_annotation,B,B,103,0.010114897377982913
SCPCP000008,SCPCS000388,submitter_celltype_annotation,Monocyte,Myeloid,97,0.009525680054993617
SCPCP000008,SCPCS000388,submitter_celltype_annotation,HSC/MPP and pro.,Progenitor,32,0.0031424923892762447
SCPCP000008,SCPCS000389,submitter_celltype_annotation,Blast,Blast_Malignant,5504,0.7189132706374086
SCPCP000008,SCPCS000389,submitter_celltype_annotation,Submitter-excluded,Excluded,1680,0.219435736677116
SCPCP000008,SCPCS000389,submitter_celltype_annotation,T_NK,TNK,265,0.03461337513061651
SCPCP000008,SCPCS000389,submitter_celltype_annotation,Erythroid,Erythroid,82,0.010710553814002089
SCPCP000008,SCPCS000389,submitter_celltype_annotation,B,B,70,0.009143155694879833
SCPCP000008,SCPCS000389,submitter_celltype_annotation,Monocyte,Myeloid,44,0.005747126436781609
